repeat,fold,n_test_games,selected_penalty,mean_loss,mean_agreement,model,representation,block
0,4,39,100.0,1.7226666057221773,0.20512820512820512,4B,count_overall,strategy
1,0,37,100.0,1.5528758426155922,0.2162162162162162,4B,count_overall,strategy
1,1,39,100.0,1.5646516026213084,0.2564102564102564,4B,count_overall,strategy
1,2,38,100.0,1.6388063482825552,0.21929824561403505,4B,count_overall,strategy
1,3,38,100.0,1.6740481728681467,0.2719298245614035,4B,count_overall,strategy
1,4,39,10.0,1.707064874971557,0.28205128205128205,4B,count_overall,strategy
2,0,41,100.0,1.704551662472918,0.30081300813008127,4B,count_overall,strategy
2,1,47,100.0,1.5683695638693027,0.3049645390070922,4B,count_overall,strategy
2,2,35,100.0,1.5086109275606314,0.3238095238095238,4B,count_overall,strategy
2,3,32,100.0,1.5748959052588374,0.26041666666666663,4B,count_overall,strategy
2,4,36,100.0,1.7647423049460298,0.26851851851851855,4B,count_overall,strategy
3,0,40,100.0,1.7947095846523944,0.14999999999999997,4B,count_overall,strategy
3,1,37,1000.0,1.5247896132764747,0.36936936936936937,4B,count_overall,strategy
3,2,41,10.0,1.5493603695240423,0.2764227642276423,4B,count_overall,strategy
3,3,36,100.0,1.5937557296349216,0.37037037037037035,4B,count_overall,strategy
3,4,37,100.0,1.6621512974778767,0.3333333333333333,4B,count_overall,strategy
4,0,38,100.0,1.5672146696314673,0.20175438596491227,4B,count_overall,strategy
4,1,38,100.0,1.5380099560965157,0.3771929824561403,4B,count_overall,strategy
4,2,40,100.0,1.6194730688425356,0.35,4B,count_overall,strategy
4,3,33,100.0,1.606293144769999,0.35353535353535354,4B,count_overall,strategy
4,4,42,10.0,1.7618104338858913,0.18253968253968253,4B,count_overall,strategy
0,0,39,10.0,1.2956575957561351,0.5498575498575499,4B,count_overall,enriched
0,1,38,10.0,1.2005997410234415,0.5877192982456139,4B,count_overall,enriched
0,2,38,10.0,1.1879625479696028,0.5789473684210528,4B,count_overall,enriched
0,3,37,10.0,1.3617167037550133,0.4900900900900901,4B,count_overall,enriched
