model,decoding_group,semantic_category,discourse_relation,n_runs,mean_joint_prevalence,sd_joint_prevalence,mean_lift,sd_lift,mean_support,total_support,support_is_thin
Gemma 4 4B,Greedy,Payoff,Expansion,1,0.03430079155672823,,1.2312882668999126,,26.0,26,False
Gemma 4 4B,Greedy,Payoff,Temporal,1,0.00395778364116095,,0.24687873195092827,,3.0,3,False
Gemma 4 4B,Greedy,Payoff,Any explicit,1,0.0870712401055409,,0.920309050772627,,66.0,66,False
Gemma 4 4B,Greedy,Uncertainty,Comparison,1,0.04221635883905013,,1.1914726397485018,,32.0,32,False
Gemma 4 4B,Greedy,Uncertainty,Contingency,1,0.011873350923482849,,0.6625874125874125,,9.0,9,False
Gemma 4 4B,Greedy,Uncertainty,Expansion,1,0.006596306068601583,,0.30559587163360746,,5.0,5,False
Gemma 4 4B,Greedy,Uncertainty,Temporal,1,0.0013192612137203166,,0.10620708981364718,,1.0,1,False
Gemma 4 4B,Greedy,Uncertainty,Any explicit,1,0.06068601583113457,,0.8278252611585944,,46.0,46,False
Gemma 4 31B,Stochastic,Mechanical,Comparison,3,0.02156868739074488,0.003830659933261117,0.7986733974219131,0.06727497454555871,14.333333333333334,43,False
Gemma 4 31B,Stochastic,Mechanical,Contingency,3,0.09277158657906988,0.005909562035514923,2.4197445970972193,0.2602009932830187,61.666666666666664,185,False
Gemma 4 31B,Stochastic,Mechanical,Expansion,3,0.04463356666180814,0.009090834258986727,1.1936858509890014,0.25461907811673223,29.666666666666668,89,False
Gemma 4 31B,Stochastic,Mechanical,Temporal,3,0.025592327988048173,0.0041143071198079684,1.0485716339909377,0.09590564153946038,17.0,51,False
Gemma 4 31B,Stochastic,Mechanical,Any explicit,3,0.13592096974746773,0.008048892409109262,1.3723906530392949,0.05928068518247238,90.33333333333333,271,False
Gemma 4 31B,Stochastic,Testimony,Comparison,3,0.10280216219350168,0.00957648919239704,1.1178569914963132,0.03663592857284318,68.33333333333333,205,False
Gemma 4 31B,Stochastic,Testimony,Contingency,3,0.08322573975324447,0.007884031506737088,0.634784301088318,0.09052686730805469,55.333333333333336,166,False
Gemma 4 31B,Stochastic,Testimony,Expansion,3,0.14293637767942072,0.0021998126907841775,1.1143685729835848,0.022330563622325952,95.0,285,False
Gemma 4 31B,Stochastic,Testimony,Temporal,3,0.10785843551751995,0.012706933036712479,1.29403905906036,0.0560057491147363,71.66666666666667,215,False
Gemma 4 31B,Stochastic,Testimony,Any explicit,3,0.33704094152237757,0.01711842799417944,0.9940001084414124,0.03369688190250784,224.0,672,False
Gemma 4 31B,Stochastic,SocialJudgment,Comparison,3,0.02608080641760346,0.0009677327666913063,1.6874369710774593,0.21959728693243158,17.333333333333332,52,False
Gemma 4 31B,Stochastic,SocialJudgment,Contingency,3,0.010032806327257887,0.0017617517030054709,0.45192037875221397,0.09485398659367789,6.666666666666667,20,False
Gemma 4 31B,Stochastic,SocialJudgment,Expansion,3,0.03059444437258484,0.0009858636178172783,1.410357931633479,0.11136187014029694,20.333333333333332,61,False
Gemma 4 31B,Stochastic,SocialJudgment,Temporal,3,0.013023102413142905,0.004255757905524776,0.9283569244099873,0.31353167024269674,8.666666666666666,26,False
Gemma 4 31B,Stochastic,SocialJudgment,Any explicit,3,0.0626813786638973,0.003276974457959515,1.0933601671875586,0.09410021638915268,41.666666666666664,125,False
Gemma 4 31B,Stochastic,Behavioral,Comparison,3,0.060187867432884845,0.0028322980024362196,1.5968523082491786,0.09138448907112817,40.0,120,False
Gemma 4 31B,Stochastic,Behavioral,Contingency,3,0.04213559400514353,0.006996247609457605,0.7767223352132552,0.10124713086443926,28.0,84,False
Gemma 4 31B,Stochastic,Behavioral,Expansion,3,0.054156915641940195,0.006494730212333913,1.0294092806735777,0.14908904839622425,36.0,108,False
Gemma 4 31B,Stochastic,Behavioral,Temporal,3,0.037138698510320436,0.007889949692277895,1.0804771891977696,0.1842945948815596,24.666666666666668,74,False
Gemma 4 31B,Stochastic,Behavioral,Any explicit,3,0.14496329190058413,0.010600176954968553,1.0393006681856425,0.04436773805284985,96.33333333333333,289,False
Gemma 4 31B,Stochastic,ClaimComparison,Comparison,3,0.04614869746430344,0.0033424420710366333,1.301708110321303,0.04668073474948392,30.666666666666668,92,False
Gemma 4 31B,Stochastic,ClaimComparison,Contingency,3,0.03412281904313835,0.008670346064136018,0.6628866624723243,0.10092760940432602,22.666666666666668,68,False
Gemma 4 31B,Stochastic,ClaimComparison,Expansion,3,0.04914872354491232,0.006107447376329929,0.9898944585892225,0.08215072291502558,32.666666666666664,98,False
Gemma 4 31B,Stochastic,ClaimComparison,Temporal,3,0.07473056207417522,0.0033345035016131936,2.34361347451809,0.3136918440409958,49.666666666666664,149,False
Gemma 4 31B,Stochastic,ClaimComparison,Any explicit,3,0.15551310253622377,0.013721015358901726,1.1857140747873116,0.026599581780810424,103.33333333333333,310,False
Gemma 4 31B,Stochastic,Payoff,Comparison,3,0.016051749731294463,0.0009562318544940103,1.3089080544160199,0.2120988207304879,10.666666666666666,32,False
Gemma 4 31B,Stochastic,Payoff,Contingency,3,0.04719110786510041,0.01380042870531764,2.58374413700523,0.13362716050252407,31.333333333333332,94,False
Gemma 4 31B,Stochastic,Payoff,Expansion,3,0.028606688527107457,0.005571658243752843,1.6335738802460906,0.06921855982276122,19.0,57,False
Gemma 4 31B,Stochastic,Payoff,Temporal,3,0.005027699765833731,0.0038093081961816547,0.3944682617043555,0.21679372397515448,3.3333333333333335,10,False
Gemma 4 31B,Stochastic,Payoff,Any explicit,3,0.06675998334410171,0.016280902143820348,1.4311626215314739,0.029863278563791434,44.333333333333336,133,False
Gemma 4 31B,Stochastic,Uncertainty,Comparison,3,0.013537164223995255,0.0025811819132926517,2.8248981331268177,0.21002728307730947,9.0,27,True
Gemma 4 31B,Stochastic,Uncertainty,Contingency,3,0.00500814441766976,0.0031143276626762655,0.6908250460349623,0.3878249330873333,3.3333333333333335,10,True
Gemma 4 31B,Stochastic,Uncertainty,Expansion,3,0.009012989130870485,0.003919447351224059,1.327460126329245,0.4454052276521172,6.0,18,True
Gemma 4 31B,Stochastic,Uncertainty,Temporal,3,0.0020028020886310636,0.0008545379318753391,0.47003615922257674,0.1974533867372092,1.3333333333333333,4,True
Gemma 4 31B,Stochastic,Uncertainty,Any explicit,3,0.019545570489888444,0.004417385250412502,1.1051186153473735,0.16319624697755483,13.0,39,True
Gemma 4 31B,Greedy,Mechanical,Comparison,1,0.03206106870229008,,1.149122807017544,,21.0,21,False
Gemma 4 31B,Greedy,Mechanical,Contingency,1,0.0900763358778626,,2.2888533522861882,,59.0,59,False
Gemma 4 31B,Greedy,Mechanical,Expansion,1,0.05648854961832061,,1.240911418330773,,37.0,37,False
Gemma 4 31B,Greedy,Mechanical,Temporal,1,0.024427480916030534,,0.904071773636991,,16.0,16,False
Gemma 4 31B,Greedy,Mechanical,Any explicit,1,0.13893129770992366,,1.3104032009849185,,91.0,91,False
Gemma 4 31B,Greedy,Testimony,Comparison,1,0.10381679389312977,,1.1691823073894214,,68.0,68,False
Gemma 4 31B,Greedy,Testimony,Contingency,1,0.06870229007633588,,0.5485353779729781,,45.0,45,False
Gemma 4 31B,Greedy,Testimony,Expansion,1,0.1480916030534351,,1.022202558120827,,97.0,97,False
Gemma 4 31B,Greedy,Testimony,Temporal,1,0.11297709923664122,,1.313834977772959,,74.0,74,False
Gemma 4 31B,Greedy,Testimony,Any explicit,1,0.33587786259541985,,0.9954338530405289,,220.0,220,False
Gemma 4 31B,Greedy,SocialJudgment,Comparison,1,0.025954198473282442,,1.698703279938978,,17.0,17,False
Gemma 4 31B,Greedy,SocialJudgment,Contingency,1,0.010687022900763359,,0.4958901146441705,,7.0,7,False
Gemma 4 31B,Greedy,SocialJudgment,Expansion,1,0.035114503816793895,,1.4086021505376345,,23.0,23,False
Gemma 4 31B,Greedy,SocialJudgment,Temporal,1,0.0183206106870229,,1.2381852551984878,,12.0,12,False
Gemma 4 31B,Greedy,SocialJudgment,Any explicit,1,0.06412213740458016,,1.104420089124413,,42.0,42,False
Gemma 4 31B,Greedy,Behavioral,Comparison,1,0.059541984732824425,,1.619847812301839,,39.0,39,False
Gemma 4 31B,Greedy,Behavioral,Contingency,1,0.03358778625954199,,0.6478151411616617,,22.0,22,False
Gemma 4 31B,Greedy,Behavioral,Expansion,1,0.04580152671755725,,0.763699961134862,,30.0,30,False
Gemma 4 31B,Greedy,Behavioral,Temporal,1,0.03206106870229008,,0.9006678889470928,,21.0,21,False
